,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
26542,26543,2013,1,10,22,4,,,,488.0,-7.0,92.0,1027.0,-6.0,cv,0.89,0.0,0.0
26543,26544,2013,1,10,23,4,,,,434.0,-7.0,92.0,1027.0,-6.0,SE,0.89,0.0,0.0
26544,26545,2013,1,11,0,4,,,,425.0,-7.0,92.0,1026.0,-6.0,cv,0.89,0.0,0.0
26545,26546,2013,1,11,1,4,,,,418.0,-7.0,85.0,1025.0,-5.0,cv,1.78,0.0,0.0
26546,26547,2013,1,11,2,4,,,,416.0,-7.0,85.0,1026.0,-5.0,cv,2.67,0.0,0.0
26547,26548,2013,1,11,3,4,,,,402.0,-7.0,85.0,1025.0,-5.0,NW,1.79,0.0,0.0
26548,26549,2013,1,11,4,4,,,,429.0,-7.0,85.0,1024.0,-5.0,NW,2.68,0.0,0.0
26549,26550,2013,1,11,5,4,,,,408.0,-7.0,85.0,1024.0,-5.0,NW,4.47,0.0,0.0
26550,26551,2013,1,11,6,4,,,,456.0,-7.0,85.0,1024.0,-5.0,NW,6.26,0.0,0.0
26551,26552,2013,1,11,7,4,,,,434.0,-7.0,85.0,1024.0,-5.0,NW,8.05,0.0,0.0
26552,26553,2013,1,11,8,4,,,,391.0,-7.0,85.0,1025.0,-5.0,NW,9.84,0.0,0.0
26553,26554,2013,1,11,9,4,,,,377.0,-6.0,92.0,1025.0,-5.0,NE,0.89,0.0,0.0
26554,26555,2013,1,11,10,4,,,,377.0,-7.0,79.0,1025.0,-4.0,NW,3.13,0.0,0.0
26555,26556,2013,1,11,11,4,,,,361.0,-7.0,73.0,1024.0,-3.0,NW,6.26,0.0,0.0
26556,26557,2013,1,11,12,4,,,,343.0,-7.0,68.0,1023.0,-2.0,NW,9.39,0.0,0.0
26557,26558,2013,1,11,13,4,,,,356.0,-7.0,63.0,1022.0,-1.0,cv,0.89,0.0,0.0
26558,26559,2013,1,11,14,4,,,,353.0,-7.0,63.0,1022.0,-1.0,cv,1.78,0.0,0.0
26559,26560,2013,1,11,15,4,,,,340.0,-8.0,54.0,1022.0,0.0,cv,2.67,0.0,0.0
26560,26561,2013,1,11,16,4,,,,146.0,-9.0,47.0,1022.0,1.0,cv,3.56,0.0,0.0
26561,26562,2013,1,11,17,4,,,,216.0,-10.0,43.0,1023.0,1.0,NW,3.13,0.0,0.0
26562,26563,2013,1,11,18,4,,,,291.0,-8.0,63.0,1023.0,-2.0,SE,3.13,0.0,0.0
26563,26564,2013,1,11,19,4,,,,325.0,-9.0,68.0,1024.0,-4.0,SE,4.92,0.0,0.0
26564,26565,2013,1,11,20,4,,,,292.0,-11.0,73.0,1025.0,-7.0,cv,1.79,0.0,0.0
26565,26566,2013,1,11,21,4,,,,371.0,-9.0,79.0,1025.0,-6.0,cv,2.68,0.0,0.0
26566,26567,2013,1,11,22,4,,,,369.0,-11.0,85.0,1025.0,-9.0,cv,3.57,0.0,0.0
26567,26568,2013,1,11,23,4,,,,374.0,-8.0,79.0,1025.0,-5.0,SE,3.13,0.0,0.0
26568,26569,2013,1,12,0,4,,,,391.0,-10.0,92.0,1025.0,-9.0,cv,0.89,0.0,0.0
26569,26570,2013,1,12,1,4,,,,442.0,-11.0,92.0,1025.0,-10.0,SE,1.79,0.0,0.0
26570,26571,2013,1,12,2,4,,,,425.0,-13.0,92.0,1025.0,-12.0,NE,1.79,0.0,0.0
26571,26572,2013,1,12,3,4,,,,442.0,-12.0,92.0,1025.0,-11.0,SE,0.89,0.0,0.0
26572,26573,2013,1,12,4,4,,,,287.0,-12.0,92.0,1024.0,-11.0,cv,0.89,0.0,0.0
26573,26574,2013,1,12,5,4,,,,275.0,-12.0,92.0,1024.0,-11.0,cv,1.78,0.0,0.0
26574,26575,2013,1,12,6,4,,,,174.0,-13.0,78.0,1024.0,-10.0,cv,2.67,0.0,0.0
26575,26576,2013,1,12,7,4,,,,278.0,-14.0,85.0,1024.0,-12.0,cv,3.56,0.0,0.0
26576,26577,2013,1,12,8,4,,,,,-15.0,84.0,1024.0,-13.0,NW,1.79,0.0,0.0
26577,26578,2013,1,12,9,4,,,,319.0,-12.0,85.0,1024.0,-10.0,NW,3.58,0.0,0.0
26578,26579,2013,1,12,10,4,,,,383.0,-10.0,73.0,1024.0,-6.0,NW,5.37,0.0,0.0
26579,26580,2013,1,12,11,4,,,,472.0,-9.0,63.0,1024.0,-3.0,cv,0.89,0.0,0.0
26580,26581,2013,1,12,12,4,,,,458.0,-9.0,63.0,1022.0,-3.0,SE,1.79,0.0,0.0
26581,26582,2013,1,12,13,4,,,,529.0,-9.0,58.0,1021.0,-2.0,SE,3.58,0.0,0.0
26582,26583,2013,1,12,14,4,,,,802.0,-7.0,63.0,1021.0,-1.0,SE,5.37,0.0,0.0
26583,26584,2013,1,12,15,4,,,,845.0,-7.0,63.0,1021.0,-1.0,SE,7.16,0.0,0.0
26584,26585,2013,1,12,16,4,,,,810.0,-7.0,68.0,1021.0,-2.0,SE,8.95,0.0,0.0
26585,26586,2013,1,12,17,4,,,,776.0,-7.0,79.0,1021.0,-4.0,SE,9.84,0.0,0.0
26586,26587,2013,1,12,18,4,,,,824.0,-8.0,85.0,1021.0,-6.0,SE,11.63,0.0,0.0
26587,26588,2013,1,12,19,4,,,,886.0,-8.0,92.0,1022.0,-7.0,cv,0.89,0.0,0.0
26588,26589,2013,1,12,20,4,,,,852.0,-8.0,92.0,1023.0,-7.0,cv,1.34,0.0,0.0
26589,26590,2013,1,12,21,4,,,,858.0,-9.0,92.0,1023.0,-8.0,NE,0.89,0.0,0.0
26590,26591,2013,1,12,22,4,,,,805.0,-10.0,92.0,1024.0,-9.0,cv,0.89,0.0,0.0
26591,26592,2013,1,12,23,4,,,,744.0,-10.0,92.0,1024.0,-9.0,NW,1.79,0.0,0.0
26592,26593,2013,1,13,0,4,,,,731.0,-9.0,92.0,1024.0,-8.0,NW,2.68,0.0,0.0
26593,26594,2013,1,13,1,4,,,,722.0,-8.0,92.0,1025.0,-7.0,NW,4.47,0.0,0.0
26594,26595,2013,1,13,2,4,,,,684.0,-6.0,92.0,1025.0,-5.0,SE,0.89,0.0,0.0
26595,26596,2013,1,13,3,4,,,,651.0,-6.0,92.0,1025.0,-5.0,NW,1.79,0.0,0.0
26596,26597,2013,1,13,4,4,,,,673.0,-6.0,92.0,1025.0,-5.0,NW,3.58,0.0,0.0
26597,26598,2013,1,13,5,4,,,,584.0,-6.0,92.0,1025.0,-5.0,cv,0.89,0.0,0.0
26598,26599,2013,1,13,6,4,,,,475.0,-6.0,85.0,1025.0,-4.0,NW,3.13,0.0,0.0
26599,26600,2013,1,13,7,4,,,,341.0,-6.0,79.0,1025.0,-3.0,NW,6.26,0.0,0.0
26600,26601,2013,1,13,8,4,,,,288.0,-6.0,79.0,1026.0,-3.0,NW,9.39,0.0,0.0
26601,26602,2013,1,13,9,4,,,,266.0,-6.0,74.0,1026.0,-2.0,NW,11.18,0.0,0.0
26602,26603,2013,1,13,10,4,,,,236.0,-6.0,74.0,1026.0,-2.0,NW,14.31,0.0,0.0
26603,26604,2013,1,13,11,4,,,,295.0,-6.0,74.0,1026.0,-2.0,NW,16.1,0.0,0.0
26604,26605,2013,1,13,12,4,,,,419.0,-6.0,68.0,1025.0,-1.0,NW,17.89,0.0,0.0
26605,26606,2013,1,13,13,4,,,,,-5.0,69.0,1024.0,0.0,cv,1.79,0.0,0.0
26606,26607,2013,1,13,14,4,,,,323.0,-5.0,69.0,1023.0,0.0,SE,1.79,0.0,0.0
26607,26608,2013,1,13,15,4,,,,326.0,-6.0,63.0,1023.0,0.0,SE,4.92,0.0,0.0
26608,26609,2013,1,13,16,4,,,,325.0,-6.0,63.0,1023.0,0.0,SE,6.71,0.0,0.0
26609,26610,2013,1,13,17,4,,,,334.0,-5.0,86.0,1023.0,-3.0,SE,7.6,0.0,0.0
26610,26611,2013,1,13,18,4,,,,343.0,-6.0,85.0,1023.0,-4.0,cv,0.89,0.0,0.0
26611,26612,2013,1,13,19,4,,,,333.0,-7.0,79.0,1024.0,-4.0,SE,3.13,0.0,0.0
26612,26613,2013,1,13,20,4,,,,311.0,-8.0,79.0,1025.0,-5.0,cv,0.89,0.0,0.0
26613,26614,2013,1,13,21,4,,,,304.0,-7.0,73.0,1024.0,-3.0,SE,1.79,0.0,0.0
26614,26615,2013,1,13,22,4,,,,301.0,-9.0,85.0,1024.0,-7.0,cv,0.45,0.0,0.0
26615,26616,2013,1,13,23,4,,,,309.0,-9.0,92.0,1025.0,-8.0,cv,0.9,0.0,0.0
26616,26617,2013,1,14,0,4,,,,298.0,-10.0,85.0,1024.0,-8.0,cv,1.35,0.0,0.0
26617,26618,2013,1,14,1,4,,,,362.0,-10.0,92.0,1025.0,-9.0,cv,1.8,0.0,0.0
26618,26619,2013,1,14,2,4,,,,523.0,-12.0,92.0,1025.0,-11.0,NW,3.13,0.0,0.0
26619,26620,2013,1,14,3,4,,,,468.0,-10.0,100.0,1025.0,-10.0,NW,4.92,0.0,0.0
26620,26621,2013,1,14,4,4,,,,447.0,-9.0,92.0,1024.0,-8.0,NW,9.84,0.0,0.0
26621,26622,2013,1,14,5,4,,,,328.0,-11.0,85.0,1024.0,-9.0,NW,11.63,0.0,0.0
26622,26623,2013,1,14,6,4,,,,308.0,-10.0,92.0,1024.0,-9.0,NW,14.76,0.0,0.0
26623,26624,2013,1,14,7,4,,,,358.0,-11.0,78.0,1026.0,-8.0,cv,0.89,0.0,0.0
26624,26625,2013,1,14,8,4,,,,296.0,-10.0,85.0,1027.0,-8.0,cv,1.78,0.0,0.0
26625,26626,2013,1,14,9,4,,,,257.0,-7.0,85.0,1028.0,-5.0,cv,2.67,0.0,0.0
26626,26627,2013,1,14,10,4,,,,291.0,-7.0,79.0,1028.0,-4.0,SE,1.79,0.0,0.0
26627,26628,2013,1,14,11,4,,,,335.0,-6.0,74.0,1029.0,-2.0,cv,0.89,0.0,0.0
26628,26629,2013,1,14,12,4,,,,345.0,-6.0,74.0,1029.0,-2.0,NE,1.79,0.0,0.0
26629,26630,2013,1,14,13,4,,,,307.0,-6.0,63.0,1028.0,0.0,SE,1.79,0.0,0.0
26630,26631,2013,1,14,14,4,,,,271.0,-6.0,63.0,1028.0,0.0,SE,5.81,0.0,0.0
26631,26632,2013,1,14,15,4,,,,267.0,-6.0,63.0,1029.0,0.0,SE,8.94,0.0,0.0
26632,26633,2013,1,14,16,4,,,,277.0,-6.0,68.0,1029.0,-1.0,SE,12.96,0.0,0.0
26633,26634,2013,1,14,17,4,,,,278.0,-5.0,79.0,1029.0,-2.0,SE,16.09,0.0,0.0
26634,26635,2013,1,14,18,4,,,,285.0,-5.0,74.0,1030.0,-1.0,SE,17.88,0.0,0.0
26635,26636,2013,1,14,19,4,,,,282.0,-5.0,74.0,1029.0,-1.0,SE,19.67,0.0,0.0
26636,26637,2013,1,14,20,4,,,,217.0,-4.0,86.0,1029.0,-2.0,SE,22.8,0.0,0.0
26637,26638,2013,1,14,21,4,,,,169.0,-6.0,79.0,1029.0,-3.0,SE,26.82,0.0,0.0
26638,26639,2013,1,14,22,4,,,,68.0,-6.0,85.0,1029.0,-4.0,SE,30.84,0.0,0.0
26639,26640,2013,1,14,23,4,,,,151.0,-6.0,85.0,1029.0,-4.0,SE,34.86,0.0,0.0
26640,26641,2013,1,15,0,4,,,,66.0,-7.0,79.0,1029.0,-4.0,SE,37.99,0.0,0.0
26641,26642,2013,1,15,1,4,,,,58.0,-8.0,79.0,1029.0,-5.0,SE,39.78,0.0,0.0
26642,26643,2013,1,15,2,4,,,,61.0,-8.0,79.0,1028.0,-5.0,SE,42.91,0.0,0.0
26643,26644,2013,1,15,3,4,,,,61.0,-8.0,79.0,1028.0,-5.0,SE,46.04,0.0,0.0
26644,26645,2013,1,15,4,4,,,,71.0,-9.0,79.0,1027.0,-6.0,SE,47.83,0.0,0.0
26645,26646,2013,1,15,5,4,,,,79.0,-8.0,79.0,1027.0,-5.0,SE,50.96,0.0,0.0
26646,26647,2013,1,15,6,4,,,,74.0,-8.0,85.0,1027.0,-6.0,SE,54.98,0.0,0.0
26647,26648,2013,1,15,7,4,,,,71.0,-8.0,85.0,1027.0,-6.0,SE,56.77,0.2,0.2
26648,26649,2013,1,15,8,4,,,,80.0,-8.0,85.0,1027.0,-6.0,SE,58.56,0.0,0.0
26649,26650,2013,1,15,9,4,,,,79.0,-7.0,92.0,1027.0,-6.0,SE,60.35,0.0,0.0
26650,26651,2013,1,15,10,4,,,,69.0,-7.0,85.0,1027.0,-5.0,SE,62.14,0.0,0.0
26651,26652,2013,1,15,11,4,,,,90.0,-6.0,85.0,1026.0,-4.0,SE,63.93,0.0,0.0
26652,26653,2013,1,15,12,4,,,,109.0,-6.0,85.0,1025.0,-4.0,SE,65.72,0.0,0.0
26653,26654,2013,1,15,13,4,,,,120.0,-6.0,79.0,1024.0,-3.0,SE,67.51,0.0,0.0
26654,26655,2013,1,15,14,4,,,,,-6.0,74.0,1023.0,-2.0,cv,0.89,0.0,0.0
26655,26656,2013,1,15,15,4,,,,132.0,-6.0,68.0,1024.0,-1.0,cv,1.78,0.0,0.0
26656,26657,2013,1,15,16,4,,,,134.0,-6.0,74.0,1024.0,-2.0,cv,2.67,0.0,0.0
26657,26658,2013,1,15,17,4,,,,155.0,-7.0,73.0,1024.0,-3.0,NE,1.79,0.0,0.0
26658,26659,2013,1,15,18,4,,,,166.0,-8.0,79.0,1025.0,-5.0,NE,2.68,0.0,0.0
26659,26660,2013,1,15,19,4,,,,183.0,-8.0,85.0,1025.0,-6.0,cv,0.89,0.0,0.0
26660,26661,2013,1,15,20,4,,,,181.0,-8.0,92.0,1026.0,-7.0,cv,1.34,0.0,0.0
26661,26662,2013,1,15,21,4,,,,201.0,-9.0,92.0,1026.0,-8.0,cv,1.79,0.0,0.0
26662,26663,2013,1,15,22,4,,,,227.0,-7.0,92.0,1027.0,-6.0,cv,2.68,0.0,0.0
26663,26664,2013,1,15,23,4,,,,177.0,-10.0,92.0,1028.0,-9.0,NW,1.79,0.0,0.0
26664,26665,2013,1,16,0,4,,,,189.0,-10.0,92.0,1028.0,-9.0,NW,3.58,0.0,0.0
26665,26666,2013,1,16,1,4,,,,,-10.0,85.0,1028.0,-8.0,NE,3.13,0.0,0.0
26666,26667,2013,1,16,2,4,,,,76.0,-12.0,57.0,1029.0,-5.0,NE,7.15,0.0,0.0
26667,26668,2013,1,16,3,4,,,,46.0,-12.0,53.0,1029.0,-4.0,NE,10.28,0.0,0.0
26668,26669,2013,1,16,4,4,,,,38.0,-14.0,45.0,1029.0,-4.0,NE,16.09,0.0,0.0
26669,26670,2013,1,16,5,4,,,,35.0,-14.0,45.0,1030.0,-4.0,NE,21.9,0.0,0.0
26670,26671,2013,1,16,6,4,,,,25.0,-15.0,45.0,1031.0,-5.0,NE,26.82,0.0,0.0
26671,26672,2013,1,16,7,4,,,,82.0,-13.0,67.0,1032.0,-8.0,SE,1.79,0.0,0.0
26672,26673,2013,1,16,8,4,,,,245.0,-11.0,92.0,1034.0,-10.0,NE,1.79,0.0,0.0
26673,26674,2013,1,16,9,4,,,,269.0,-9.0,85.0,1035.0,-7.0,SE,1.79,0.0,0.0
26674,26675,2013,1,16,10,4,,,,240.0,-9.0,79.0,1035.0,-6.0,cv,0.89,0.0,0.0
26675,26676,2013,1,16,11,4,,,,194.0,-10.0,58.0,1034.0,-3.0,cv,1.78,0.0,0.0
26676,26677,2013,1,16,12,4,,,,169.0,-14.0,36.0,1033.0,-1.0,NE,3.13,0.0,0.0
26677,26678,2013,1,16,13,4,,,,53.0,-17.0,26.0,1032.0,0.0,NW,3.13,0.0,0.0
26678,26679,2013,1,16,14,4,,,,39.0,-16.0,26.0,1032.0,1.0,NE,3.13,0.0,0.0
26679,26680,2013,1,16,15,4,,,,45.0,-16.0,26.0,1033.0,1.0,NE,6.26,0.0,0.0
26680,26681,2013,1,16,16,4,,,,61.0,-17.0,26.0,1034.0,0.0,NE,8.05,0.0,0.0
26681,26682,2013,1,16,17,4,,,,227.0,-16.0,30.0,1034.0,-1.0,NE,9.84,0.0,0.0
26682,26683,2013,1,16,18,4,,,,219.0,-15.0,39.0,1035.0,-3.0,NW,3.13,0.0,0.0
26683,26684,2013,1,16,19,4,,,,193.0,-15.0,45.0,1036.0,-5.0,NW,6.26,0.0,0.0
26684,26685,2013,1,16,20,4,,,,47.0,-16.0,33.0,1036.0,-2.0,NW,11.18,0.0,0.0
26685,26686,2013,1,16,21,4,,,,26.0,-17.0,30.0,1037.0,-2.0,NW,16.1,0.0,0.0
26686,26687,2013,1,16,22,4,,,,28.0,-17.0,35.0,1037.0,-4.0,NW,19.23,0.0,0.0
26687,26688,2013,1,16,23,4,,,,30.0,-17.0,48.0,1038.0,-8.0,NW,22.36,0.0,0.0
26688,26689,2013,1,17,0,4,,,,25.0,-16.0,52.0,1038.0,-8.0,NE,1.79,0.0,0.0
26689,26690,2013,1,17,1,4,,,,24.0,-15.0,52.0,1038.0,-7.0,NE,4.92,0.0,0.0
26690,26691,2013,1,17,2,4,,,,26.0,-16.0,48.0,1038.0,-7.0,NW,4.92,0.0,0.0
26691,26692,2013,1,17,3,4,,,,19.0,-16.0,56.0,1038.0,-9.0,SE,0.89,0.0,0.0
26692,26693,2013,1,17,4,4,,,,35.0,-16.0,52.0,1038.0,-8.0,NE,1.79,0.0,0.0
26693,26694,2013,1,17,5,4,,,,37.0,-17.0,56.0,1038.0,-10.0,NW,3.13,0.0,0.0
26694,26695,2013,1,17,6,4,25.0,,20.0,34.0,-17.0,56.0,1038.0,-10.0,NW,4.92,0.0,0.0
26695,26696,2013,1,17,7,4,22.0,,20.0,33.0,-16.0,52.0,1039.0,-8.0,NE,4.92,0.0,0.0
26696,26697,2013,1,17,8,4,20.0,,27.0,33.0,-16.0,45.0,1040.0,-6.0,NE,8.94,0.0,0.0
26697,26698,2013,1,17,9,4,24.0,,28.0,34.0,-16.0,38.0,1040.0,-4.0,NE,12.07,0.0,0.0
26698,26699,2013,1,17,10,4,27.0,,15.0,38.0,-16.0,35.0,1040.0,-3.0,NE,16.09,0.0,0.0
26699,26700,2013,1,17,11,4,29.0,,17.0,38.0,-15.0,33.0,1040.0,-1.0,NE,20.11,0.0,0.0
26700,26701,2013,1,17,12,4,31.0,,31.0,41.0,-17.0,26.0,1038.0,0.0,NE,23.24,0.0,0.0
26701,26702,2013,1,17,13,4,27.0,,18.0,37.0,-18.0,21.0,1037.0,2.0,NW,1.79,0.0,0.0
26702,26703,2013,1,17,14,4,39.0,,24.0,45.0,-18.0,21.0,1036.0,2.0,cv,0.89,0.0,0.0
26703,26704,2013,1,17,15,4,53.0,,48.0,71.0,-17.0,21.0,1035.0,3.0,SE,1.79,0.0,0.0
26704,26705,2013,1,17,16,4,69.0,,62.0,92.0,-18.0,19.0,1035.0,3.0,SE,4.92,0.0,0.0
26705,26706,2013,1,17,17,4,74.0,,75.0,78.0,-16.0,26.0,1035.0,1.0,SE,8.05,0.0,0.0
26706,26707,2013,1,17,18,4,79.0,,69.0,86.0,-16.0,28.0,1036.0,0.0,SE,11.18,0.0,0.0
26707,26708,2013,1,17,19,4,84.0,,69.0,107.0,-13.0,39.0,1036.0,-1.0,SE,15.2,0.0,0.0
26708,26709,2013,1,17,20,4,108.0,,104.0,167.0,-13.0,39.0,1035.0,-1.0,SE,16.99,0.0,0.0
26709,26710,2013,1,17,21,4,149.0,,162.0,208.0,-12.0,42.0,1035.0,-1.0,SE,18.78,0.0,0.0
26710,26711,2013,1,17,22,4,188.0,,187.0,226.0,-12.0,67.0,1034.0,-7.0,SE,19.67,0.0,0.0
26711,26712,2013,1,17,23,4,207.0,,200.0,285.0,-13.0,67.0,1034.0,-8.0,cv,0.89,0.0,0.0
26712,26713,2013,1,18,0,4,243.0,,229.0,283.0,-13.0,72.0,1033.0,-9.0,NE,0.89,0.0,0.0
26713,26714,2013,1,18,1,4,229.0,,238.0,214.0,-13.0,78.0,1032.0,-10.0,SE,0.89,0.0,0.0
26714,26715,2013,1,18,2,4,185.0,,197.0,193.0,-13.0,78.0,1032.0,-10.0,cv,0.89,0.0,0.0
26715,26716,2013,1,18,3,4,132.0,,154.0,231.0,-13.0,72.0,1032.0,-9.0,cv,1.78,0.0,0.0
26716,26717,2013,1,18,4,4,155.0,,207.0,213.0,-14.0,72.0,1031.0,-10.0,NW,0.89,0.0,0.0
26717,26718,2013,1,18,5,4,137.0,,180.0,180.0,-13.0,85.0,1029.0,-11.0,cv,0.45,0.0,0.0
26718,26719,2013,1,18,6,4,149.0,,155.0,149.0,-14.0,78.0,1029.0,-11.0,NW,0.89,0.0,0.0
26719,26720,2013,1,18,7,4,110.0,,126.0,86.0,-14.0,85.0,1029.0,-12.0,NW,2.68,0.0,0.0
26720,26721,2013,1,18,8,4,61.0,,80.0,82.0,-14.0,78.0,1029.0,-11.0,NW,4.47,0.0,0.0
26721,26722,2013,1,18,9,4,68.0,,90.0,87.0,-12.0,72.0,1029.0,-8.0,NW,6.26,0.0,0.0
26722,26723,2013,1,18,10,4,84.0,,77.0,94.0,-12.0,53.0,1028.0,-4.0,NW,8.05,0.0,0.0
26723,26724,2013,1,18,11,4,84.0,,76.0,122.0,-12.0,49.0,1028.0,-3.0,NW,9.84,0.0,0.0
26724,26725,2013,1,18,12,4,96.0,,87.0,138.0,-11.0,43.0,1026.0,0.0,NW,11.63,0.0,0.0
26725,26726,2013,1,18,13,4,88.0,,97.0,138.0,-12.0,37.0,1025.0,1.0,cv,1.79,0.0,0.0
26726,26727,2013,1,18,14,4,147.0,,127.0,176.0,-13.0,34.0,1024.0,1.0,SE,1.79,0.0,0.0
26727,26728,2013,1,18,15,4,347.0,,210.0,450.0,-14.0,29.0,1023.0,2.0,SE,4.92,0.0,0.0
26728,26729,2013,1,18,16,4,400.0,,408.0,372.0,-13.0,31.0,1023.0,2.0,cv,0.89,0.0,0.0
26729,26730,2013,1,18,17,4,293.0,,320.0,358.0,-11.0,50.0,1024.0,-2.0,SE,0.89,0.0,0.0
26730,26731,2013,1,18,18,4,344.0,,299.0,448.0,-10.0,58.0,1024.0,-3.0,cv,0.89,0.0,0.0
26731,26732,2013,1,18,19,4,412.0,,388.0,485.0,-11.0,53.0,1025.0,-3.0,SE,0.89,0.0,0.0
26732,26733,2013,1,18,20,4,467.0,,436.0,557.0,-10.0,62.0,1025.0,-4.0,cv,0.45,0.0,0.0
26733,26734,2013,1,18,21,4,,,,573.0,-11.0,73.0,1025.0,-7.0,cv,1.34,0.0,0.0
26734,26735,2013,1,18,22,4,478.0,,515.0,603.0,-10.0,73.0,1026.0,-6.0,NW,0.89,0.0,0.0
26735,26736,2013,1,18,23,4,451.0,,529.0,412.0,-11.0,73.0,1026.0,-7.0,NW,4.02,0.0,0.0
26736,26737,2013,1,19,0,4,432.0,,527.0,300.0,-11.0,67.0,1026.0,-6.0,NW,4.91,0.0,0.0
26737,26738,2013,1,19,1,4,319.0,,444.0,312.0,-11.0,53.0,1026.0,-3.0,NW,8.04,0.0,0.0
26738,26739,2013,1,19,2,4,276.0,,271.0,253.0,-11.0,67.0,1026.0,-6.0,NW,12.06,0.0,0.0
26739,26740,2013,1,19,3,4,229.0,,195.0,285.0,-12.0,62.0,1027.0,-6.0,NE,0.89,0.0,0.0
26740,26741,2013,1,19,4,4,218.0,,176.0,277.0,-12.0,62.0,1027.0,-6.0,cv,0.45,0.0,0.0
26741,26742,2013,1,19,5,4,168.0,,213.0,236.0,-12.0,72.0,1027.0,-8.0,NE,1.79,0.0,0.0
26742,26743,2013,1,19,6,4,117.0,,174.0,157.0,-11.0,78.0,1028.0,-8.0,cv,0.45,0.0,0.0
26743,26744,2013,1,19,7,4,135.0,,149.0,237.0,-11.0,85.0,1028.0,-9.0,cv,1.34,0.0,0.0
26744,26745,2013,1,19,8,4,210.0,,188.0,290.0,-11.0,85.0,1029.0,-9.0,NW,1.79,0.0,0.0
26745,26746,2013,1,19,9,4,325.0,,256.0,371.0,-7.0,79.0,1031.0,-4.0,cv,0.89,0.0,0.0
26746,26747,2013,1,19,10,4,340.0,,336.0,353.0,-9.0,54.0,1031.0,-1.0,cv,1.78,0.0,0.0
26747,26748,2013,1,19,11,4,306.0,,244.0,227.0,-11.0,40.0,1031.0,1.0,SE,3.13,0.0,0.0
26748,26749,2013,1,19,12,4,162.0,,157.0,201.0,-10.0,43.0,1031.0,1.0,cv,0.89,0.0,0.0
26749,26750,2013,1,19,13,4,139.0,,115.0,98.0,-10.0,40.0,1030.0,2.0,SE,3.13,0.0,0.0
26750,26751,2013,1,19,14,4,75.0,,54.0,76.0,-10.0,40.0,1030.0,2.0,SE,4.92,0.0,0.0
26751,26752,2013,1,19,15,4,58.0,,44.0,71.0,-12.0,32.0,1030.0,3.0,SE,6.71,0.0,0.0
26752,26753,2013,1,19,16,4,52.0,,,73.0,-11.0,37.0,1030.0,2.0,SE,8.5,0.0,0.0
26753,26754,2013,1,19,17,4,54.0,,45.0,85.0,-10.0,43.0,1030.0,1.0,SE,9.39,0.0,0.0
26754,26755,2013,1,19,18,4,73.0,,68.0,100.0,-8.0,58.0,1031.0,-1.0,NE,0.89,0.0,0.0
26755,26756,2013,1,19,19,4,90.0,,73.0,115.0,-8.0,58.0,1031.0,-1.0,SE,0.89,0.0,0.0
26756,26757,2013,1,19,20,4,99.0,,86.0,128.0,-9.0,50.0,1031.0,0.0,SE,2.68,0.0,0.0
26757,26758,2013,1,19,21,4,113.0,,100.0,141.0,-9.0,50.0,1032.0,0.0,SE,4.47,0.0,0.0
26758,26759,2013,1,19,22,4,69.0,,60.0,72.0,-10.0,50.0,1032.0,-1.0,SE,6.26,0.0,0.0
26759,26760,2013,1,19,23,4,68.0,,56.0,88.0,-10.0,50.0,1032.0,-1.0,SE,9.39,0.0,0.0
26760,26761,2013,1,20,0,4,62.0,,74.0,91.0,-12.0,42.0,1032.0,-1.0,SE,12.52,0.0,0.0
26761,26762,2013,1,20,1,4,44.0,,43.0,69.0,-12.0,46.0,1032.0,-2.0,SE,14.31,0.0,0.0
26762,26763,2013,1,20,2,4,26.0,,35.0,59.0,-11.0,50.0,1032.0,-2.0,cv,0.89,0.0,0.0
26763,26764,2013,1,20,3,4,34.0,,33.0,53.0,-11.0,50.0,1032.0,-2.0,cv,1.34,0.0,0.0
26764,26765,2013,1,20,4,4,38.0,,33.0,57.0,-11.0,53.0,1032.0,-3.0,cv,2.23,0.0,0.0
26765,26766,2013,1,20,5,4,44.0,,48.0,64.0,-8.0,68.0,1032.0,-3.0,SE,1.79,0.5,0.5
26766,26767,2013,1,20,6,4,41.0,,56.0,78.0,-7.0,79.0,1032.0,-4.0,cv,0.89,0.4,0.9
26767,26768,2013,1,20,7,4,54.0,,53.0,87.0,-6.0,85.0,1032.0,-4.0,SE,0.89,0.3,1.2
26768,26769,2013,1,20,8,4,62.0,,56.0,88.0,-5.0,92.0,1032.0,-4.0,cv,0.89,0.4,1.6
26769,26770,2013,1,20,9,4,65.0,,61.0,80.0,-4.0,100.0,1032.0,-4.0,NW,1.79,0.1,1.7
26770,26771,2013,1,20,10,4,71.0,,58.0,84.0,-4.0,92.0,1032.0,-3.0,NW,4.92,0.3,2.0
26771,26772,2013,1,20,11,4,72.0,,76.0,100.0,-3.0,92.0,1031.0,-2.0,NE,1.79,0.0,0.0
26772,26773,2013,1,20,12,4,76.0,,107.0,129.0,-3.0,86.0,1031.0,-1.0,NW,1.79,0.2,0.2
26773,26774,2013,1,20,13,4,89.0,,128.0,128.0,-4.0,80.0,1030.0,-1.0,NW,2.68,0.0,0.0
