No,pm,DEWP,TEMP,PRES,Iws,Is,Ir,HUMI,precipitation,Iprec,cbwd,rain,snow
308,76,-20,-9.0,1028.0,1.34,0,0,40.0,0.0,0.0,2.0,0.0,0.0
309,96,-19,-10.0,1027.0,1.79,0,0,47.0,0.0,0.0,0.0,0.0,0.0
310,95,-19,-13.0,1027.0,0.89,0,0,60.0,0.0,0.0,2.0,0.0,0.0
311,68,-18,-12.0,1027.0,1.78,0,0,60.0,0.0,0.0,2.0,0.0,0.0
312,65,-18,-13.0,1027.0,0.89,0,0,66.0,0.0,0.0,3.0,0.0,0.0
313,75,-18,-14.0,1026.0,1.78,0,0,71.0,0.0,0.0,3.0,0.0,0.0
314,257,-20,-15.0,1025.0,2.67,0,0,65.0,0.0,0.0,3.0,0.0,0.0
315,174,-20,-15.0,1025.0,0.89,0,0,65.0,0.0,0.0,1.0,0.0,0.0
316,164,-20,-16.0,1025.0,1.78,0,0,71.0,0.0,0.0,1.0,0.0,0.0
317,161,-20,-16.0,1024.0,3.57,0,0,71.0,0.0,0.0,1.0,0.0,0.0
318,137,-21,-17.0,1024.0,6.7,0,0,71.0,0.0,0.0,1.0,0.0,0.0
319,92,-19,-14.0,1023.0,10.72,0,0,65.0,0.0,0.0,1.0,0.0,0.0
320,64,-21,-17.0,1023.0,13.85,0,0,71.0,0.0,0.0,1.0,0.0,0.0
321,87,-19,-15.0,1024.0,15.64,0,0,71.0,0.0,0.0,1.0,0.0,0.0
322,87,-19,-14.0,1024.0,18.77,0,0,65.0,0.0,0.0,1.0,0.0,0.0
323,84,-18,-10.0,1024.0,22.79,0,0,51.0,0.0,0.0,1.0,0.0,0.0
324,95,-17,-9.0,1023.0,24.58,0,0,52.0,0.0,0.0,1.0,0.0,0.0
325,79,-16,-6.0,1023.0,26.37,0,0,45.0,0.0,0.0,1.0,0.0,0.0
326,75,-17,-5.0,1022.0,28.16,0,0,38.0,0.0,0.0,1.0,0.0,0.0
327,79,-16,-5.0,1022.0,29.95,0,0,41.0,0.0,0.0,1.0,0.0,0.0
328,86,-15,-4.0,1022.0,33.08,0,0,42.0,0.0,0.0,1.0,0.0,0.0
329,72,-16,-4.0,1023.0,0.89,0,0,38.0,0.0,0.0,2.0,0.0,0.0
330,89,-15,-5.0,1025.0,1.79,0,0,45.0,0.0,0.0,0.0,0.0,0.0
331,94,-14,-3.0,1026.0,5.81,0,0,42.0,0.0,0.0,1.0,0.0,0.0
332,69,-16,-3.0,1027.0,11.62,0,0,35.0,0.0,0.0,1.0,0.0,0.0
333,49,-15,-4.0,1029.0,20.56,0,0,42.0,0.0,0.0,1.0,0.0,0.0
334,33,-16,-5.0,1031.0,24.58,0,0,41.0,0.0,0.0,1.0,0.0,0.0
335,27,-17,-6.0,1032.0,3.13,0,0,41.0,0.0,0.0,3.0,0.0,0.0
336,20,-18,-6.0,1033.0,8.05,0,0,38.0,0.0,0.0,3.0,0.0,0.0
337,36,-19,-7.0,1034.0,13.86,0,0,37.0,0.0,0.0,3.0,0.0,0.0
338,37,-17,-8.0,1035.0,5.81,0,0,48.0,0.0,0.0,1.0,0.0,0.0
339,30,-18,-10.0,1035.0,11.62,0,0,51.0,0.0,0.0,1.0,0.0,0.0
340,18,-19,-10.0,1036.0,14.75,0,0,47.0,0.0,0.0,1.0,0.0,0.0
341,21,-19,-9.0,1036.0,19.67,0,0,40.0,0.0,0.0,1.0,0.0,0.0
342,13,-19,-9.0,1036.0,7.15,0,0,40.0,0.0,0.0,3.0,0.0,0.0
343,23,-20,-9.0,1037.0,12.96,0,0,40.0,0.0,0.0,3.0,0.0,0.0
344,26,-19,-9.0,1037.0,18.77,0,0,44.0,0.0,0.0,3.0,0.0,0.0
345,27,-19,-8.0,1038.0,22.79,0,0,40.0,0.0,0.0,3.0,0.0,0.0
346,30,-19,-8.0,1039.0,28.6,0,0,40.0,0.0,0.0,3.0,0.0,0.0
347,28,-19,-7.0,1039.0,35.75,0,0,37.0,0.0,0.0,3.0,0.0,0.0
348,26,-18,-6.0,1039.0,41.56,0,0,38.0,0.0,0.0,3.0,0.0,0.0
349,26,-18,-5.0,1039.0,45.58,0,0,35.0,0.0,0.0,3.0,0.0,0.0
350,31,-17,-4.0,1038.0,1.79,0,0,35.0,0.0,0.0,1.0,0.0,0.0
351,35,-16,-3.0,1037.0,0.89,0,0,35.0,0.0,0.0,2.0,0.0,0.0
352,36,-17,-3.0,1037.0,1.78,0,0,33.0,0.0,0.0,2.0,0.0,0.0
353,37,-17,-2.0,1037.0,2.23,0,0,30.0,0.0,0.0,2.0,0.0,0.0
354,64,-15,-5.0,1036.0,0.89,0,0,45.0,0.0,0.0,0.0,0.0,0.0
355,83,-15,-6.0,1036.0,0.89,0,0,48.0,0.0,0.0,2.0,0.0,0.0
356,91,-15,-6.0,1037.0,1.78,0,0,48.0,0.0,0.0,2.0,0.0,0.0
357,90,-14,-6.0,1037.0,1.79,0,0,53.0,0.0,0.0,0.0,0.0,0.0
358,102,-14,-8.0,1036.0,3.58,0,0,61.0,0.0,0.0,0.0,0.0,0.0
359,94,-14,-10.0,1037.0,0.89,0,0,72.0,0.0,0.0,2.0,0.0,0.0
360,87,-15,-11.0,1036.0,1.78,0,0,78.0,0.0,0.0,2.0,0.0,0.0
361,141,-15,-11.0,1036.0,2.67,0,0,72.0,0.0,0.0,2.0,0.0,0.0
362,211,-16,-13.0,1036.0,0.89,0,0,78.0,0.0,0.0,3.0,0.0,0.0
363,242,-16,-12.0,1036.0,0.89,0,0,72.0,0.0,0.0,2.0,0.0,0.0
364,271,-16,-13.0,1035.0,0.89,0,0,78.0,0.0,0.0,3.0,0.0,0.0
365,249,-15,-12.0,1035.0,1.78,0,0,78.0,0.0,0.0,3.0,0.0,0.0
366,200,-14,-10.0,1034.0,1.79,0,0,72.0,0.0,0.0,1.0,0.0,0.0
367,147,-15,-10.0,1034.0,2.68,0,0,66.0,0.0,0.0,1.0,0.0,0.0
368,114,-15,-11.0,1034.0,4.47,0,0,72.0,0.0,0.0,1.0,0.0,0.0
369,102,-15,-11.0,1034.0,6.26,0,0,72.0,0.0,0.0,1.0,0.0,0.0
370,108,-14,-9.0,1034.0,8.05,0,0,67.0,0.0,0.0,1.0,0.0,0.0
371,135,-14,-9.0,1034.0,9.84,0,0,67.0,0.0,0.0,1.0,0.0,0.0
372,120,-13,-6.0,1034.0,0.89,0,0,57.0,0.0,0.0,2.0,0.0,0.0
373,148,-13,-5.0,1033.0,1.79,0,0,53.0,0.0,0.0,1.0,0.0,0.0
374,127,-12,-4.0,1031.0,0.89,0,0,53.0,0.0,0.0,2.0,0.0,0.0
375,128,-12,-3.0,1031.0,1.78,0,0,49.0,0.0,0.0,2.0,0.0,0.0
376,140,-12,-3.0,1030.0,2.67,0,0,49.0,0.0,0.0,2.0,0.0,0.0
377,148,-11,-3.0,1030.0,3.56,0,0,53.0,0.0,0.0,2.0,0.0,0.0
378,150,-11,-4.0,1031.0,0.89,0,0,58.0,0.0,0.0,3.0,0.0,0.0
379,154,-12,-7.0,1031.0,0.89,0,0,67.0,0.0,0.0,2.0,0.0,0.0
380,197,-12,-7.0,1032.0,1.78,0,0,67.0,0.0,0.0,2.0,0.0,0.0
381,235,-12,-8.0,1032.0,2.23,0,0,72.0,0.0,0.0,2.0,0.0,0.0
382,261,-12,-9.0,1032.0,3.12,0,0,78.0,0.0,0.0,2.0,0.0,0.0
383,269,-13,-11.0,1032.0,0.89,0,0,85.0,0.0,0.0,1.0,0.0,0.0
384,266,-14,-11.0,1032.0,2.68,0,0,78.0,0.0,0.0,1.0,0.0,0.0
385,263,-15,-12.0,1032.0,5.81,0,0,78.0,0.0,0.0,1.0,0.0,0.0
386,241,-14,-11.0,1032.0,0.45,0,0,78.0,0.0,0.0,2.0,0.0,0.0
387,205,-14,-11.0,1031.0,1.34,0,0,78.0,0.0,0.0,2.0,0.0,0.0
388,160,-14,-12.0,1031.0,1.79,0,0,85.0,0.0,0.0,1.0,0.0,0.0
389,150,-14,-12.0,1031.0,3.58,0,0,78.0,0.0,0.0,1.0,0.0,0.0
390,148,-14,-10.0,1030.0,6.71,0,0,72.0,0.0,0.0,1.0,0.0,0.0
391,208,-14,-11.0,1030.0,9.84,0,0,78.0,0.0,0.0,1.0,0.0,0.0
392,209,-15,-10.0,1030.0,11.63,0,0,66.0,0.0,0.0,1.0,0.0,0.0
393,183,-13,-10.0,1030.0,14.76,0,0,78.0,0.0,0.0,1.0,0.0,0.0
394,161,-13,-8.0,1030.0,17.89,0,0,67.0,0.0,0.0,1.0,0.0,0.0
395,182,-12,-6.0,1030.0,0.45,0,0,62.0,0.0,0.0,2.0,0.0,0.0
396,230,-11,-5.0,1030.0,1.34,0,0,62.0,0.0,0.0,2.0,0.0,0.0
397,170,-11,-4.0,1029.0,2.23,0,0,58.0,0.0,0.0,2.0,0.0,0.0
398,172,-11,-3.0,1028.0,3.12,0,0,53.0,0.0,0.0,2.0,0.0,0.0
399,154,-10,-1.0,1027.0,4.01,0,0,50.0,0.0,0.0,2.0,0.0,0.0
400,166,-11,-1.0,1027.0,4.46,0,0,46.0,0.0,0.0,2.0,0.0,0.0
401,177,-10,-1.0,1026.0,0.89,0,0,50.0,0.0,0.0,0.0,0.0,0.0
402,191,-10,-3.0,1026.0,1.78,0,0,58.0,0.0,0.0,0.0,0.0,0.0
403,212,-10,-5.0,1027.0,2.67,0,0,67.0,0.0,0.0,0.0,0.0,0.0
404,250,-10,-6.0,1027.0,0.89,0,0,73.0,0.0,0.0,3.0,0.0,0.0
405,268,-11,-7.0,1027.0,0.45,0,0,73.0,0.0,0.0,2.0,0.0,0.0
406,317,-10,-7.0,1027.0,0.9,0,0,79.0,0.0,0.0,2.0,0.0,0.0
407,291,-11,-9.0,1027.0,1.35,0,0,85.0,0.0,0.0,2.0,0.0,0.0
408,313,-12,-9.0,1027.0,0.89,0,0,78.0,0.0,0.0,3.0,0.0,0.0
409,282,-12,-10.0,1028.0,0.89,0,0,85.0,0.0,0.0,2.0,0.0,0.0
410,282,-13,-11.0,1028.0,3.13,0,0,85.0,0.0,0.0,1.0,0.0,0.0
411,303,-11,-9.0,1028.0,4.92,0,0,85.0,0.0,0.0,1.0,0.0,0.0
412,349,-13,-10.0,1028.0,6.71,0,0,78.0,0.0,0.0,1.0,0.0,0.0
413,407,-13,-11.0,1028.0,7.6,0,0,85.0,0.0,0.0,1.0,0.0,0.0
414,361,-13,-11.0,1027.0,1.79,0,0,85.0,0.0,0.0,3.0,0.0,0.0
415,234,-14,-11.0,1028.0,0.89,0,0,78.0,0.0,0.0,1.0,0.0,0.0
416,149,-14,-11.0,1028.0,4.02,0,0,78.0,0.0,0.0,1.0,0.0,0.0
417,147,-14,-11.0,1028.0,5.81,0,0,78.0,0.0,0.0,1.0,0.0,0.0
418,184,-11,-6.0,1028.0,9.83,0,0,67.0,0.0,0.0,1.0,0.0,0.0
419,161,-10,-5.0,1028.0,11.62,0,0,67.0,0.0,0.0,1.0,0.0,0.0
420,137,-9,-3.0,1028.0,13.41,0,0,63.0,0.0,0.0,1.0,0.0,0.0
421,146,-8,-1.0,1027.0,15.2,0,0,58.0,0.0,0.0,1.0,0.0,0.0
422,144,-9,0.0,1026.0,16.99,0,0,50.0,0.0,0.0,1.0,0.0,0.0
423,154,-9,1.0,1025.0,1.79,0,0,47.0,0.0,0.0,3.0,0.0,0.0
424,173,-9,1.0,1025.0,0.89,0,0,47.0,0.0,0.0,2.0,0.0,0.0
425,188,-8,1.0,1025.0,0.89,0,0,50.0,0.0,0.0,0.0,0.0,0.0
426,203,-7,-1.0,1025.0,2.68,0,0,63.0,0.0,0.0,0.0,0.0,0.0
427,233,-7,-2.0,1025.0,0.89,0,0,68.0,0.0,0.0,2.0,0.0,0.0
428,408,-7,-3.0,1025.0,0.89,0,0,73.0,0.0,0.0,0.0,0.0,0.0
429,435,-5,-2.0,1026.0,0.89,0,0,79.0,0.0,0.0,2.0,0.0,0.0
430,403,-5,-1.0,1026.0,1.79,0,0,74.0,0.0,0.0,1.0,0.0,0.0
431,360,-5,-1.0,1026.0,3.58,0,0,74.0,0.0,0.0,1.0,0.0,0.0
432,402,-6,-1.0,1026.0,0.89,0,0,68.0,0.0,0.0,2.0,0.0,0.0
433,358,-4,-1.0,1025.0,1.79,0,0,80.0,0.0,0.0,1.0,0.0,0.0
434,383,-5,-1.0,1024.0,4.92,0,0,74.0,0.0,0.0,1.0,0.0,0.0
435,332,-5,-1.0,1024.0,6.71,0,0,74.0,0.0,0.0,1.0,0.0,0.0
436,274,-5,-1.0,1023.0,8.5,0,0,74.0,0.0,0.0,1.0,0.0,0.0
437,256,-4,-1.0,1022.0,10.29,0,0,80.0,0.0,0.0,1.0,0.0,0.0
438,302,-4,-1.0,1021.0,11.18,0,0,80.0,0.0,0.0,1.0,0.0,0.0
439,330,-4,-1.0,1021.0,12.07,0,0,80.0,0.0,0.0,1.0,0.0,0.0
440,367,-4,-1.0,1021.0,13.86,0,0,80.0,0.0,0.0,1.0,0.0,0.0
441,297,-4,0.0,1021.0,0.89,0,0,74.0,0.0,0.0,2.0,0.0,0.0
442,331,-4,0.0,1021.0,1.79,0,0,74.0,0.0,0.0,1.0,0.0,0.0
443,323,-4,0.0,1021.0,0.89,0,0,74.0,0.0,0.0,2.0,0.0,0.0
444,339,-5,1.0,1021.0,1.79,0,0,64.0,0.0,0.0,1.0,0.0,0.0
445,301,-5,1.0,1020.0,0.89,0,0,64.0,0.0,0.0,2.0,0.0,0.0
446,310,-4,1.0,1019.0,1.34,0,0,69.0,0.0,0.0,2.0,0.0,0.0
447,305,-4,1.0,1018.0,0.89,0,0,69.0,0.0,0.0,3.0,0.0,0.0
448,313,-3,2.0,1018.0,0.45,0,0,69.0,0.0,0.0,2.0,0.0,0.0
449,336,-3,2.0,1018.0,1.34,0,0,69.0,0.0,0.0,2.0,0.0,0.0
450,357,-2,2.0,1018.0,0.89,0,0,74.0,0.0,0.0,3.0,0.0,0.0
451,485,-3,1.0,1018.0,0.89,0,0,74.0,0.0,0.0,2.0,0.0,0.0
452,426,-3,2.0,1020.0,1.79,0,0,69.0,0.0,0.0,1.0,0.0,0.0
453,403,-3,1.0,1020.0,4.92,0,0,74.0,0.0,0.0,1.0,0.0,0.0
454,374,-3,0.0,1021.0,6.71,0,0,80.0,0.0,0.0,1.0,0.0,0.0
455,333,-3,0.0,1021.0,8.5,0,0,80.0,0.0,0.0,1.0,0.0,0.0
456,343,-3,1.0,1020.0,11.63,0,0,74.0,0.0,0.0,1.0,0.0,0.0
457,364,-2,0.0,1021.0,14.76,0,0,86.0,0.0,0.0,1.0,0.0,0.0
458,389,-2,-1.0,1022.0,16.55,0,0,92.0,0.0,0.0,1.0,0.0,0.0
459,368,-4,-2.0,1022.0,19.68,0,0,86.0,0.0,0.0,1.0,0.0,0.0
460,267,-2,-1.0,1023.0,25.49,0,0,92.0,0.0,0.0,1.0,0.0,0.0
461,71,-3,1.0,1023.0,28.62,0,0,74.0,0.0,0.0,1.0,0.0,0.0
462,81,-3,0.0,1024.0,31.75,0,0,80.0,0.0,0.0,1.0,0.0,0.0
463,51,-5,2.0,1026.0,36.67,0,0,59.0,0.0,0.0,1.0,0.0,0.0
464,49,-9,1.0,1027.0,41.59,0,0,47.0,0.0,0.0,1.0,0.0,0.0
465,44,-10,0.0,1028.0,48.74,0,0,46.0,0.0,0.0,1.0,0.0,0.0
466,45,-10,0.0,1030.0,55.89,0,0,46.0,0.0,0.0,1.0,0.0,0.0
467,35,-11,1.0,1032.0,63.04,0,0,40.0,0.0,0.0,1.0,0.0,0.0
468,29,-13,0.0,1033.0,71.09,0,0,36.0,0.0,0.0,1.0,0.0,0.0
469,27,-13,0.0,1033.0,78.24,0,0,36.0,0.0,0.0,1.0,0.0,0.0
470,29,-13,-1.0,1033.0,8.05,0,0,39.0,0.0,0.0,3.0,0.0,0.0
471,16,-13,-1.0,1032.0,7.15,0,0,39.0,0.0,0.0,1.0,0.0,0.0
472,23,-15,-1.0,1032.0,5.81,0,0,33.0,0.0,0.0,3.0,0.0,0.0
473,28,-14,-1.0,1033.0,5.81,0,0,36.0,0.0,0.0,1.0,0.0,0.0
474,22,-15,-2.0,1033.0,12.96,0,0,36.0,0.0,0.0,1.0,0.0,0.0
475,11,-16,-3.0,1034.0,21.01,0,0,35.0,0.0,0.0,1.0,0.0,0.0
476,25,-17,-4.0,1035.0,28.16,0,0,35.0,0.0,0.0,1.0,0.0,0.0
477,16,-19,-3.0,1036.0,37.99,0,0,27.0,0.0,0.0,1.0,0.0,0.0
478,20,-18,-4.0,1037.0,46.93,0,0,32.0,0.0,0.0,1.0,0.0,0.0
479,20,-19,-4.0,1038.0,55.87,0,0,30.0,0.0,0.0,1.0,0.0,0.0
480,18,-19,-5.0,1038.0,65.7,0,0,32.0,0.0,0.0,1.0,0.0,0.0
481,18,-20,-6.0,1038.0,75.53,0,0,32.0,0.0,0.0,1.0,0.0,0.0
482,17,-20,-6.0,1038.0,85.36,0,0,32.0,0.0,0.0,1.0,0.0,0.0
483,17,-20,-7.0,1038.0,95.19,0,0,34.0,0.0,0.0,1.0,0.0,0.0
484,17,-22,-8.0,1038.0,103.24,0,0,31.0,0.0,0.0,1.0,0.0,0.0
485,15,-23,-8.0,1038.0,111.29,0,0,28.0,0.0,0.0,1.0,0.0,0.0
486,19,-24,-9.0,1038.0,118.44,0,0,28.0,0.0,0.0,1.0,0.0,0.0
487,16,-24,-9.0,1038.0,128.27,0,0,28.0,0.0,0.0,1.0,0.0,0.0
488,18,-25,-9.0,1038.0,138.1,0,0,26.0,0.0,0.0,1.0,0.0,0.0
489,18,-25,-8.0,1039.0,147.04,0,0,24.0,0.0,0.0,1.0,0.0,0.0
490,18,-25,-8.0,1039.0,155.98,0,0,24.0,0.0,0.0,1.0,0.0,0.0
491,26,-22,-7.0,1039.0,160.9,0,0,29.0,0.0,0.0,1.0,0.0,0.0
492,26,-22,-7.0,1038.0,3.13,0,0,29.0,0.0,0.0,3.0,0.0,0.0
493,25,-22,-5.0,1037.0,4.02,0,0,24.0,0.0,0.0,1.0,0.0,0.0
494,24,-21,-5.0,1035.0,3.13,0,0,27.0,0.0,0.0,3.0,0.0,0.0
495,15,-21,-4.0,1034.0,1.79,0,0,25.0,0.0,0.0,0.0,0.0,0.0
496,17,-20,-3.0,1034.0,1.79,0,0,25.0,0.0,0.0,3.0,0.0,0.0
497,15,-21,-2.0,1033.0,4.92,0,0,21.0,0.0,0.0,1.0,0.0,0.0
498,21,-20,-2.0,1033.0,10.73,0,0,23.0,0.0,0.0,1.0,0.0,0.0
499,40,-20,-2.0,1034.0,15.65,0,0,23.0,0.0,0.0,1.0,0.0,0.0
500,51,-19,-3.0,1034.0,21.46,0,0,27.0,0.0,0.0,1.0,0.0,0.0
501,45,-19,-3.0,1035.0,25.48,0,0,27.0,0.0,0.0,1.0,0.0,0.0
502,61,-17,-8.0,1035.0,0.89,0,0,48.0,0.0,0.0,3.0,0.0,0.0
503,72,-18,-9.0,1035.0,1.79,0,0,48.0,0.0,0.0,1.0,0.0,0.0
504,38,-18,-9.0,1035.0,3.58,0,0,48.0,0.0,0.0,1.0,0.0,0.0
505,35,-18,-6.0,1036.0,7.6,0,0,38.0,0.0,0.0,1.0,0.0,0.0
506,29,-20,-4.0,1037.0,17.43,0,0,27.0,0.0,0.0,1.0,0.0,0.0
507,26,-21,-5.0,1037.0,27.26,0,0,27.0,0.0,0.0,1.0,0.0,0.0
508,18,-21,-6.0,1037.0,35.31,0,0,29.0,0.0,0.0,1.0,0.0,0.0
509,15,-20,-7.0,1036.0,42.46,0,0,34.0,0.0,0.0,1.0,0.0,0.0
510,15,-20,-7.0,1035.0,48.27,0,0,34.0,0.0,0.0,1.0,0.0,0.0
511,22,-20,-7.0,1035.0,54.08,0,0,34.0,0.0,0.0,1.0,0.0,0.0
512,21,-20,-7.0,1036.0,59.0,0,0,34.0,0.0,0.0,1.0,0.0,0.0
513,19,-19,-7.0,1036.0,63.92,0,0,37.0,0.0,0.0,1.0,0.0,0.0
514,22,-20,-5.0,1036.0,67.94,0,0,29.0,0.0,0.0,1.0,0.0,0.0
515,25,-19,-4.0,1036.0,75.09,0,0,30.0,0.0,0.0,1.0,0.0,0.0
516,22,-19,-4.0,1036.0,84.03,0,0,30.0,0.0,0.0,1.0,0.0,0.0
517,26,-19,-3.0,1035.0,95.21,0,0,27.0,0.0,0.0,1.0,0.0,0.0
518,32,-18,-3.0,1034.0,105.04,0,0,30.0,0.0,0.0,1.0,0.0,0.0
519,30,-19,-2.0,1033.0,114.87,0,0,25.0,0.0,0.0,1.0,0.0,0.0
520,32,-18,-2.0,1032.0,124.7,0,0,28.0,0.0,0.0,1.0,0.0,0.0
521,30,-18,-2.0,1032.0,133.64,0,0,28.0,0.0,0.0,1.0,0.0,0.0
522,32,-18,-2.0,1032.0,139.45,0,0,28.0,0.0,0.0,1.0,0.0,0.0
523,37,-18,-3.0,1032.0,144.37,0,0,30.0,0.0,0.0,1.0,0.0,0.0
524,49,-17,-5.0,1033.0,149.29,0,0,38.0,0.0,0.0,1.0,0.0,0.0
525,47,-18,-4.0,1033.0,153.31,0,0,32.0,0.0,0.0,1.0,0.0,0.0
526,39,-17,-4.0,1032.0,159.12,0,0,35.0,0.0,0.0,1.0,0.0,0.0
527,35,-17,-4.0,1032.0,164.04,0,0,35.0,0.0,0.0,1.0,0.0,0.0
528,48,-17,-7.0,1032.0,168.06,0,0,44.0,0.0,0.0,1.0,0.0,0.0
529,49,-17,-4.0,1033.0,172.08,0,0,35.0,0.0,0.0,1.0,0.0,0.0
530,24,-17,-8.0,1033.0,0.89,0,0,48.0,0.0,0.0,2.0,0.0,0.0
531,23,-17,-5.0,1032.0,4.92,0,0,38.0,0.0,0.0,1.0,0.0,0.0
532,20,-18,-6.0,1032.0,8.05,0,0,38.0,0.0,0.0,1.0,0.0,0.0
533,19,-18,-5.0,1031.0,12.97,0,0,35.0,0.0,0.0,1.0,0.0,0.0
534,16,-18,-6.0,1031.0,16.1,0,0,38.0,0.0,0.0,1.0,0.0,0.0
535,22,-18,-7.0,1031.0,20.12,0,0,41.0,0.0,0.0,1.0,0.0,0.0
536,24,-18,-7.0,1031.0,24.14,0,0,41.0,0.0,0.0,1.0,0.0,0.0
537,24,-18,-6.0,1031.0,25.93,0,0,38.0,0.0,0.0,1.0,0.0,0.0
538,41,-18,-2.0,1031.0,30.85,0,0,28.0,0.0,0.0,1.0,0.0,0.0
539,23,-17,-1.0,1031.0,38.9,0,0,28.0,0.0,0.0,1.0,0.0,0.0
540,19,-17,0.0,1030.0,46.95,0,0,26.0,0.0,0.0,1.0,0.0,0.0
541,15,-19,1.0,1029.0,55.0,0,0,20.0,0.0,0.0,1.0,0.0,0.0
542,19,-20,2.0,1027.0,63.05,0,0,17.0,0.0,0.0,1.0,0.0,0.0
543,17,-19,2.0,1025.0,71.1,0,0,19.0,0.0,0.0,1.0,0.0,0.0
544,17,-19,3.0,1024.0,79.15,0,0,18.0,0.0,0.0,1.0,0.0,0.0
545,22,-19,3.0,1024.0,86.3,0,0,18.0,0.0,0.0,1.0,0.0,0.0
613,88,-15,-1.0,1025.0,1.79,0,0,33.0,0.0,0.0,0.0,0.0,0.0
614,85,-18,0.0,1024.0,3.58,0,0,24.0,0.0,0.0,0.0,0.0,0.0
615,90,-19,1.0,1023.0,0.89,0,0,20.0,0.0,0.0,2.0,0.0,0.0
616,127,-18,2.0,1021.0,1.79,0,0,21.0,0.0,0.0,0.0,0.0,0.0
617,144,-17,1.0,1021.0,4.92,0,0,24.0,0.0,0.0,0.0,0.0,0.0
618,203,-14,-1.0,1021.0,5.81,0,0,36.0,0.0,0.0,0.0,0.0,0.0
619,199,-13,-3.0,1021.0,6.7,0,0,45.0,0.0,0.0,0.0,0.0,0.0
620,231,-13,-3.0,1021.0,0.89,0,0,45.0,0.0,0.0,2.0,0.0,0.0
621,274,-11,-5.0,1020.0,0.89,0,0,62.0,0.0,0.0,3.0,0.0,0.0
622,340,-13,-6.0,1020.0,1.79,0,0,57.0,0.0,0.0,1.0,0.0,0.0
623,298,-11,-5.0,1020.0,0.89,0,0,62.0,0.0,0.0,2.0,0.0,0.0
624,268,-11,-4.0,1019.0,1.79,0,0,58.0,0.0,0.0,1.0,0.0,0.0
625,299,-11,-4.0,1019.0,3.58,0,0,58.0,0.0,0.0,1.0,0.0,0.0
626,300,-12,-3.0,1018.0,5.37,0,0,49.0,0.0,0.0,1.0,0.0,0.0
627,240,-11,-4.0,1017.0,7.16,0,0,58.0,0.0,0.0,1.0,0.0,0.0
628,213,-11,-4.0,1016.0,10.29,0,0,58.0,0.0,0.0,1.0,0.0,0.0
629,171,-12,-3.0,1016.0,12.08,0,0,49.0,0.0,0.0,1.0,0.0,0.0
630,153,-11,-4.0,1016.0,15.21,0,0,58.0,0.0,0.0,1.0,0.0,0.0
631,153,-11,-5.0,1015.0,17.0,0,0,62.0,0.0,0.0,1.0,0.0,0.0
632,140,-11,-4.0,1015.0,18.79,0,0,58.0,0.0,0.0,1.0,0.0,0.0
633,147,-11,-3.0,1015.0,3.13,0,0,53.0,0.0,0.0,3.0,0.0,0.0
634,158,-10,-1.0,1015.0,6.26,0,0,50.0,0.0,0.0,3.0,0.0,0.0
635,153,-9,1.0,1015.0,9.39,0,0,47.0,0.0,0.0,3.0,0.0,0.0
636,154,-9,3.0,1015.0,1.79,0,0,40.0,0.0,0.0,1.0,0.0,0.0
637,143,-9,4.0,1014.0,4.92,0,0,38.0,0.0,0.0,1.0,0.0,0.0
638,90,-9,6.0,1013.0,8.05,0,0,33.0,0.0,0.0,1.0,0.0,0.0
639,55,-13,8.0,1012.0,16.1,0,0,20.0,0.0,0.0,1.0,0.0,0.0
640,52,-14,8.0,1013.0,24.15,0,0,19.0,0.0,0.0,1.0,0.0,0.0
641,41,-14,7.0,1014.0,32.2,0,0,20.0,0.0,0.0,1.0,0.0,0.0
642,29,-13,7.0,1015.0,39.35,0,0,22.0,0.0,0.0,1.0,0.0,0.0
643,37,-13,5.0,1016.0,47.4,0,0,25.0,0.0,0.0,1.0,0.0,0.0
644,49,-12,4.0,1018.0,52.32,0,0,30.0,0.0,0.0,1.0,0.0,0.0
645,56,-13,3.0,1019.0,56.34,0,0,29.0,0.0,0.0,1.0,0.0,0.0
646,38,-14,3.0,1020.0,62.15,0,0,27.0,0.0,0.0,1.0,0.0,0.0
647,37,-14,3.0,1021.0,67.96,0,0,27.0,0.0,0.0,1.0,0.0,0.0
648,28,-14,0.0,1022.0,71.98,0,0,33.0,0.0,0.0,1.0,0.0,0.0
649,20,-13,-1.0,1023.0,76.9,0,0,39.0,0.0,0.0,1.0,0.0,0.0
650,22,-15,-1.0,1023.0,7.15,0,0,33.0,0.0,0.0,3.0,0.0,0.0
651,27,-15,-1.0,1024.0,12.07,0,0,33.0,0.0,0.0,3.0,0.0,0.0
652,34,-15,-2.0,1025.0,16.09,0,0,36.0,0.0,0.0,3.0,0.0,0.0
653,27,-15,-2.0,1025.0,21.01,0,0,36.0,0.0,0.0,3.0,0.0,0.0
654,32,-15,-3.0,1025.0,25.03,0,0,39.0,0.0,0.0,3.0,0.0,0.0
655,28,-15,-3.0,1025.0,3.13,0,0,39.0,0.0,0.0,1.0,0.0,0.0
656,28,-15,-3.0,1026.0,8.05,0,0,39.0,0.0,0.0,1.0,0.0,0.0
657,18,-16,-3.0,1027.0,12.97,0,0,35.0,0.0,0.0,1.0,0.0,0.0
658,17,-17,-2.0,1028.0,20.12,0,0,30.0,0.0,0.0,1.0,0.0,0.0
659,16,-18,-2.0,1029.0,25.93,0,0,28.0,0.0,0.0,1.0,0.0,0.0
